Feature_ID,Taxon
3f53c8e85452b3a73993236cbe6acfe3,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium
24cfe89a387ad57110402557d1996a4d,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium
dc170c976d0c55703b18531b3ef17264,D_0__Bacteria
f27c9c2580fb46184ddaf56210448eb8,D_0__Bacteria
f9453dde158455a8a32e4bb67f03c3f2,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;D_6__uncultured bacterium
dcb598ef7c4894fc194d3d5f3bba4485,D_0__Bacteria
b7f2f99cd5011ab7aa8b30c339a6f7e2,Unassigned
0514b423439d9c712993fb49c97110c7,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
cdf20ba063bf6544c650c067d2876c6e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__uncultured;D_6__uncultured bacterium
5dc7eb1f230e6b3f5a26312e911eb798,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Haliea
3bbf8df068e6d86242044a77f28647f7,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
79ba2f1f217a8d5c796abfa666cd677c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__OCS116 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
6ef15eeefafc7d8e7db67f82635dc710,D_0__Bacteria
9cd58b78b12375cecd6dd7c2472b57e5,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Muricauda;D_6__uncultured bacterium
d6c1fa2ff5380f8f1fd11597b47a6229,D_0__Bacteria
9afeb90defe50122e54437f2c8636981,D_0__Bacteria
259ee47b524adc4f00e12af1ff2f10e7,D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae
7896d9adb8b23d4aa8fb96f2dcf2a049,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Acidimicrobiales;D_4__Acidimicrobiaceae;D_5__Illumatobacter;D_6__uncultured bacterium
053effdb3bce2dfa5749236be01846cb,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Chromatiaceae;D_5__Nitrosococcus;D_6__uncultured gamma proteobacterium
a146f6c54afca5ed00e005c0f6c83069,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Planctomyces
275b3b402b3d722d5525c8c17560055a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
526509dc01ca37f9da0cb1d4952c85b6,D_0__Bacteria
926f2c900d7b7319495f2f228bb563fc,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae
e7de4372fd1d8f58769c36da423ee611,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter
62b73ecd1120c0ea68757923a6cf9879,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
df306f8ade126aa22391a766ef2310c9,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Winogradskyella;D_6__uncultured bacterium
d0aa60e1d97d1bd41d0db12629aa90f5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
eba33fd922ce3a04c73fce3d35054b15,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria
900fac7691abd0dee06223ae059d4f27,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
b96271687b4fe08399767c80e6a91f3b,D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__Bigelowiella natans;D_4__Bigelowiella natans;D_5__Bigelowiella natans;D_6__Bigelowiella natans
0c1eb16bbabc07ba9c76d9abbf4c1fbb,D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae
5cf09b687875eac1958ef3ea15253b54,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured Planctomyces sp.;D_4__uncultured Planctomyces sp.;D_5__uncultured Planctomyces sp.;D_6__uncultured Planctomyces sp.
0d230aec48caa7d47086dcf9bfab8c2f,D_0__Bacteria
95f01c9d342ff1c043d64f1a96bd81eb,D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae
6a22f478473268cd090c888dcb840f3d,D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
91fe5cef750716d1eb5c20e97fc1969d,Unassigned
6393e635de059de3f3c3725a5597464a,D_0__Bacteria
d6f96b50c4d243edb63a3a14b2671064,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Blastopirellula;D_6__uncultured bacterium
550adea23c4678d07714d4d80a9ef995,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria
b98f2a11b1e761d048708a7403866a1d,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Micrococcus
1cc2bbb30996285c5119775582ad6ada,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae
d7d4d2b5a6526ad40c9327c4471bee76,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Bradyrhizobiaceae;D_5__Bradyrhizobium
b8631e9cad19e37af589d5854edbacc4,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula;D_6__uncultured bacterium
9a7995eef251f3d5092fd2659ba2900a,D_0__Bacteria
132c2dd310647f6884091f952c61061c,D_0__Bacteria
557dda6668b988216a39cdbff1cd1fe8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured alpha proteobacterium
aae5f5db103aacdecc7819806e9206f3,D_0__Bacteria
a0b7a04fce01fe79385c17a04c2faebb,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella
5ff3a20e7b4e6dbe1258489724ee3bce,D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionIII;D_4__FamilyI
4dd94d45c00f302847a14439f11091d8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Haliea
617906b0a3b370c2f3756867469da3af,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae
e787d51ee78d56076e3169d39f4d7098,D_0__Bacteria
35791ffc00a69a2db90a379ed7f8c240,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
418a56fc2e5bc1ac5c187068cbe921f7,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__uncultured;D_6__uncultured bacterium
7483841d175bac77808c1035ac807b33,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Vallitalea;D_6__uncultured bacterium
9b32bc8905fc16fede14b18e655fded1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae
212c8721e43a7489501bfdc5d5d9cffc,D_0__Bacteria
5d5f8d1983a4a8b87998aa0169f4a83f,D_0__Bacteria;D_1__Proteobacteria;D_2__TA18;D_3__uncultured delta proteobacterium;D_4__uncultured delta proteobacterium;D_5__uncultured delta proteobacterium;D_6__uncultured delta proteobacterium
e53b490d6f11925001ee25ac6704435a,D_0__Bacteria
c1293a46eb19c062a1a2b01a2d969cbb,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Pir4 lineage;D_6__uncultured bacterium
37981f1726185c2e6eb75cc6e90bb42f,D_0__Bacteria;D_1__Proteobacteria
e864af275c2e23a710b80a41286a85a9,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Trueperaceae;D_5__Truepera;D_6__uncultured bacterium
c832edfc2d90ce7338e9621055678a2c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae
ede5e477a1e8d24e74ea24d87fca2c3e,D_0__Bacteria
c1fc6ff508fceb623a401cddecd5c5db,D_0__Bacteria
d9f933f7d3a6f887daa5b2a7faf33b87,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Pir4 lineage;D_6__uncultured bacterium
b054fb4eb24de899cd7777e3a59a839b,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Opitutae;D_3__Puniceicoccales;D_4__Puniceicoccaceae;D_5__Cerasicoccus;D_6__uncultured bacterium
f2a8692e7d33fceb64a3f7050bf4e275,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
6118d3ddbd0ee40c87317e034db02dfe,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Muricauda;D_6__uncultured bacterium
c49918646fcd0cb0f64b8392445d1f07,D_0__Bacteria;D_1__SHA-109;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
1658b634c99facb0f49963127f34bea4,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula
0427e1ccc2f19c3e76ac5da118837160,D_0__Bacteria
4bb408929bc1f95d8bbaf97600adc2d3,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae
bce1fe546776bfa0255b7f8a8c6e9792,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
545878afeabd2e439f7484ddb62e6163,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__GR-WP33-58
beb2875cccc69fec46f0808741019643,D_0__Bacteria
9c77d08bc9551f54031c57837df4bd69,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 18;D_6__uncultured bacterium
9e8b4fd777ebff03bd451cb108fdb437,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Acidimicrobiales;D_4__uncultured;D_5__uncultured actinobacterium;D_6__uncultured actinobacterium
0d9516bd2f94f9e92ad51032d521bc50,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
eae1514b3f90b5b44ad8456ddb9dd849,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
7c38c6056e33e5e34e5f951d90e6cd8c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
567bbfc3787a087b0bf58848fb26d7df,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__OCS116 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
2dbe46fe2b80f34a58e3784f9f76e875,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae
e20d223b4d9b121fdb0ccfae7b62297f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Saprospiraceae;D_5__uncultured
86b5e0dc5692878ad3da05be4491db81,D_0__Bacteria
8ac942b6b6d5774f07994fc9beb06d32,D_0__Bacteria
d622ea79dc65f45c8d8c21427343dc73,D_0__Bacteria
9ca568246ff267aea80d569fc42a8300,D_0__Bacteria;D_1__Parcubacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
4c168903aa9bb218838c5aa180c56fec,D_0__Bacteria
dcfa7a6f0c0ee3fd75e3e6f89eb5f087,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium
2264e279700a1850d6823900f862f75b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__uncultured;D_6__uncultured bacterium
d01025a67d2e8c66f7cf68d29da01e7b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Bradyrhizobiaceae;D_5__Bradyrhizobium
42137dbca46cd3b5b5b72efef3e7b27f,D_0__Bacteria
c35f6ac536fbee4686082579946dbeae,Unassigned
b3f198f6e48211020da0402e4bc6bd07,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__NKB5
1b519a326c3d2b46d05da99281a035ad,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium
0df2adc247a04c451a7a05a0b9697ecf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__DB1-14;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
9d7fbc1ee0af75d1ea3649deef939435,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Winogradskyella;D_6__uncultured bacterium
1588f6f520e7f47bdf54f66dc974b370,D_0__Bacteria
aab29cf0371cfde904d7a1d9ceff8ec2,D_0__Bacteria
4c18a659b6b486f91660a2529975e9b4,D_0__Bacteria
ffd9b580b865e465c236c19553a1b558,D_0__Bacteria
cf4d08a96db8995fcaa62d4a3a789aa2,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula
15b850ff423f9b44c18dde8f09cd085d,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__uncultured;D_6__uncultured Planctomycetales bacterium
456ac700d0f30736090327809dbee741,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
66c36a299958f94a65735f9f37e36ce3,D_0__Bacteria
c81e60175245bc643c809d0fef986cef,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae
afc16e79d345c426b8736f653d580764,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
856b677e05cde862266bc24fd44b87be,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Muricauda;D_6__uncultured bacterium
9ebf5967c374b544885e0321728a88ac,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured Bacteriovorax sp.
fa1e21dd0cd7026dcc77d6a32d73cb52,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Thermales;D_4__Thermaceae;D_5__Thermus;D_6__uncultured bacterium
be14c5e879eb9180609c84e2c138ca11,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
cae3225e3a632de34229a78ae2681bce,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium
29d2f1cec1de583eff44b90e3ac2274d,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium
aa36600f66c7361eedbe690266af0db1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
d804fdc05484c5eefa639c0ce1f52e0d,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria
2bd5482a23ea128efda75055e7833aa9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio
25ccd436f75b9ab40843574a63d33645,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__NKB5;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
8eab6ea0069fd5ae3955563d3d5a3123,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Labrenzia;D_6__uncultured bacterium
42d878294b99e4da2729f9ccdbd7db80,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__OCS116 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
ff2a378b15abd3ade251bffe0e7a2013,D_0__Bacteria
79bded125ad6f2530d5a27feef71ef0a,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured bacterium;D_6__uncultured bacterium
41fd653af334a6315c9141cadd54b8dd,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Haliea;D_6__uncultured gamma proteobacterium
63ac2664660d0ec7db22a24af6fd413c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methylobacteriaceae;D_5__Methylobacterium;D_6__Methylobacterium podarium
7ea933517745cb0a48e884272b7eeb5e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Chromatiaceae;D_5__Nitrosococcus
1ee1314f74b8a8394864f6b796b8431c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
aa6d5f140968eeb9c540e50c124eb3f4,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Labrenzia;D_6__uncultured bacterium
43bed9b7da21bfa257c41d4deeb5b6f3,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 18;D_6__uncultured bacterium
c30dee29cfb75a2cc9e776b1e4e38f70,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Pseudahrensia;D_6__uncultured bacterium
44378817dd2c8800748f8f6eed2eff5a,Unassigned
39b27084596f3dac8fc487f18d66a4da,Unassigned
15e5e464c8ee289bd9b868dc8f1a9f6a,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Pir4 lineage;D_6__uncultured bacterium
15bf455b43e90a0e745daef2623faa6a,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete
980fbcf27d674808372fa75e3b44b445,D_0__Bacteria
d6047cbda127e371bd0a794f5dc3995a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Photobacterium;D_6__Photobacterium rosenbergii
d2e75f29e441f32cc97f5192f0906431,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae
1bc949c89e63b5e0dc0f3219ac924296,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Haliea
1d39eb6904075562977cef1871089f92,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingorhabdus;D_6__uncultured bacterium
ac64fc28c5fb7fd04a2c3f07c5157ab6,D_0__Bacteria;D_1__SHA-109;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
58f0097966650a78fa607301c49e2880,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Vampirovibrionales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
c7363f35b5113981e7b0b242ed377b06,D_0__Bacteria
3ff6bb8c339ef7107157c4dc5d8dc582,D_0__Bacteria
76f9ec8e6c8ed0defe0b8cc506d02ff0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae
e415adeb685cf8d38c98555ac5ae6b91,D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__Saccharina japonica;D_4__Saccharina japonica;D_5__Saccharina japonica;D_6__Saccharina japonica
c47d9b6e101f1b5be30b080e9fd581cc,D_0__Bacteria;D_1__Proteobacteria
9b428874720f9766e227622f1402548a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Saprospiraceae
fbdb911d52b08760ccbb0793adff73bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio
a5da0333bff5e52d0e0b089f47a7f3fd,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rubripirellula
4229bc7c7e9dc0b8f4c05a71f51ff1ff,D_0__Bacteria
3ab7a6b549ffb373f1cd06e1aed48485,D_0__Bacteria;D_1__Saccharibacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
aa011742099624e91d00c4a0902d816b,D_0__Bacteria
65890c9dda6e2e4215e5cc8cfddada3c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
e99b301de93e66098c0fb42f0d207377,D_0__Bacteria
2e22dd3bd070738ef3b88484a7e9efe5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
36e8d39e1846a294f276eab444329d6d,D_0__Bacteria
745818cfcaf256827ee0b4b0bc1c1079,D_0__Bacteria
131f5ea16db836fe5dcb5cf94cfdd4dc,D_0__Bacteria
daa08ae799bc709bfce4dc8b174cf1c6,D_0__Bacteria
06341c61244dec4868c58e4081339485,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodobiaceae;D_5__Afifella;D_6__uncultured alpha proteobacterium
1d8f71f774ee434636b3a534dad39f15,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Trueperaceae;D_5__Truepera;D_6__uncultured bacterium
3ae3567c56228269d12ab20559dec8cb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__uncultured;D_6__uncultured bacterium
0c99709930f6b4c02710582e3f143306,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium
aed181ee1117ceb2b18d261f3269af0a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Dinoroseobacter;D_6__uncultured bacterium
4508b36dfffe293f989fb8f6b76f4faf,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Rubritalea;D_6__uncultured bacterium
24cb72467ac8db8ed5621fbe62627b33,D_0__Bacteria
445ef9c42cb9b6f41c0af0babfe38ec9,D_0__Bacteria
ef09cb228a83c68485a136059be1417b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
6bb725119725a1b5b9a9b192389bec21,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae
ee271352d71d41fe8e8d2a66de885405,D_0__Bacteria
2b759b00f5e82b85c0c0ef87104cfda6,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Bradyrhizobiaceae;D_5__Bradyrhizobium;D_6__uncultured Bradyrhizobium sp.
ada6f8d223f752f11550e303418452f8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
3728c833237c86f97c3f36c4e934ccbe,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales
